"site","sensor_number","date_time","date","time","temp_c","p_h","tide"
"Alegria",4,2021-06-18 01:15:00,"06/18/2021","01:15:00",16.12788985,7.842363333,2.931996
"Alegria",4,2021-06-18 01:30:00,"06/18/2021","01:30:00",16.11488695,7.841745701,3.030151
"Alegria",4,2021-06-18 01:45:00,"06/18/2021","01:45:00",16.10723666,7.843553083,3.129757
"Alegria",4,2021-06-18 02:00:00,"06/18/2021","02:00:00",16.0830924,7.848255551,3.228431
"Alegria",4,2021-06-18 02:15:00,"06/18/2021","02:15:00",16.10388895,7.84908023,3.324108
"Alegria",4,2021-06-18 02:30:00,"06/18/2021","02:30:00",16.08794502,7.849622608,3.414633
"Alegria",4,2021-06-18 02:45:00,"06/18/2021","02:45:00",16.08235792,7.849338843,3.497909
"Alegria",4,2021-06-18 03:00:00,"06/18/2021","03:00:00",16.02890425,7.856368955,3.572013
"Alegria",4,2021-06-18 03:15:00,"06/18/2021","03:15:00",15.98351693,7.862788117,3.634906
"Alegria",4,2021-06-18 03:30:00,"06/18/2021","03:30:00",15.94703378,7.863825996,3.68497
"Alegria",4,2021-06-18 03:45:00,"06/18/2021","03:45:00",15.91947871,7.867599212,3.720693
"Alegria",4,2021-06-18 04:00:00,"06/18/2021","04:00:00",15.88392882,7.867573169,3.740801
"Alegria",4,2021-06-18 04:15:00,"06/18/2021","04:15:00",15.8518019,7.870135372,3.744185
"Alegria",4,2021-06-18 04:30:00,"06/18/2021","04:30:00",15.80474852,7.872327861,3.72982
"Alegria",4,2021-06-18 04:45:00,"06/18/2021","04:45:00",15.76792488,7.882044699,3.697058
"Alegria",4,2021-06-18 05:00:00,"06/18/2021","05:00:00",15.71925694,7.901637534,3.64577
"Alegria",4,2021-06-18 05:15:00,"06/18/2021","05:15:00",15.6841021,7.910241275,3.575959
"Alegria",4,2021-06-18 05:30:00,"06/18/2021","05:30:00",15.67033469,7.912582699,3.488208
"Alegria",4,2021-06-18 05:45:00,"06/18/2021","05:45:00",15.64572375,7.914127279,3.383067
"Alegria",4,2021-06-18 06:00:00,"06/18/2021","06:00:00",15.62197198,7.919979955,3.261812
"Alegria",4,2021-06-18 06:15:00,"06/18/2021","06:15:00",15.58745707,7.923252098,3.12551
"Alegria",4,2021-06-18 06:30:00,"06/18/2021","06:30:00",15.56059729,7.930949431,2.976067
"Alegria",4,2021-06-18 06:45:00,"06/18/2021","06:45:00",15.53801412,7.937731668,2.815003
"Alegria",4,2021-06-18 07:00:00,"06/18/2021","07:00:00",15.52119937,7.93886419,2.644744
"Alegria",4,2021-06-18 07:15:00,"06/18/2021","07:15:00",15.4799725,7.945280053,2.467371
"Alegria",4,2021-06-18 07:30:00,"06/18/2021","07:30:00",15.41198308,7.94979442,2.285089
"Alegria",4,2021-06-18 07:45:00,"06/18/2021","07:45:00",15.37243121,7.951481751,2.100824
"Alegria",4,2021-06-18 08:00:00,"06/18/2021","08:00:00",15.33247401,7.952424516,1.916778
"Alegria",4,2021-06-18 08:15:00,"06/18/2021","08:15:00",15.24769103,7.957828879,1.735995
"Alegria",4,2021-06-18 08:30:00,"06/18/2021","08:30:00",15.20977415,7.961413418,1.560717
"Alegria",4,2021-06-18 08:45:00,"06/18/2021","08:45:00",15.18443515,7.966185029,1.393922
"Alegria",4,2021-06-18 09:00:00,"06/18/2021","09:00:00",15.16764163,7.972259925,1.237752
"Alegria",4,2021-06-18 09:15:00,"06/18/2021","09:15:00",15.17906332,7.980377986,1.094935
"Alegria",4,2021-06-18 09:30:00,"06/18/2021","09:30:00",15.21488493,7.9945594,0.967379
"Alegria",4,2021-06-18 12:15:00,"06/18/2021","12:15:00",15.8045606,8.154426681,0.962769
"Alegria",4,2021-06-18 12:30:00,"06/18/2021","12:30:00",15.90404661,8.159113693,1.09583
"Alegria",4,2021-06-18 12:45:00,"06/18/2021","12:45:00",16.04529362,8.152755916,1.247594
"Alegria",4,2021-06-18 13:00:00,"06/18/2021","13:00:00",16.21839987,8.144306714,1.416245
"Alegria",4,2021-06-18 13:15:00,"06/18/2021","13:15:00",16.29622764,8.140029617,1.599734
"Alegria",4,2021-06-18 13:30:00,"06/18/2021","13:30:00",16.27530571,8.133788182,1.795575
"Alegria",4,2021-06-18 13:45:00,"06/18/2021","13:45:00",16.23476389,8.124923046,2.001772
"Alegria",4,2021-06-18 14:00:00,"06/18/2021","14:00:00",16.24569146,8.117056514,2.215533
"Alegria",4,2021-06-18 14:15:00,"06/18/2021","14:15:00",16.25308511,8.114475072,2.43417
"Alegria",4,2021-06-18 14:30:00,"06/18/2021","14:30:00",16.30162321,8.11116944,2.654676
"Alegria",4,2021-06-18 14:45:00,"06/18/2021","14:45:00",16.32842724,8.109267658,2.874758
"Alegria",4,2021-06-18 15:00:00,"06/18/2021","15:00:00",16.37542479,8.107225388,3.091386
"Alegria",4,2021-06-18 15:15:00,"06/18/2021","15:15:00",16.40170905,8.100164308,3.301824
"Alegria",4,2021-06-18 15:30:00,"06/18/2021","15:30:00",16.4342234,8.097939357,3.50342
"Alegria",4,2021-06-18 15:45:00,"06/18/2021","15:45:00",16.4871222,8.106869682,3.693439
"Alegria",4,2021-06-18 16:00:00,"06/18/2021","16:00:00",16.52765576,8.117811215,3.869937
"Alegria",4,2021-06-18 16:15:00,"06/18/2021","16:15:00",16.58801886,8.119947508,4.030516
"Alegria",4,2021-06-18 16:30:00,"06/18/2021","16:30:00",16.58395475,8.132191358,4.173218
"Alegria",4,2021-06-18 16:45:00,"06/18/2021","16:45:00",16.62259605,8.134308192,4.296212
"Alegria",4,2021-06-18 17:00:00,"06/18/2021","17:00:00",16.65867976,8.13444774,4.398345
"Alegria",4,2021-06-18 17:15:00,"06/18/2021","17:15:00",16.68701794,8.12996984,4.478334
"Alegria",4,2021-06-18 17:30:00,"06/18/2021","17:30:00",16.71799658,8.128708015,4.535357
"Alegria",4,2021-06-18 17:45:00,"06/18/2021","17:45:00",16.75925382,8.117599412,4.568892
"Alegria",4,2021-06-18 18:00:00,"06/18/2021","18:00:00",16.75228379,8.103962868,4.578848
"Alegria",4,2021-06-18 18:15:00,"06/18/2021","18:15:00",16.70852696,8.09951562,4.565068
"Alegria",4,2021-06-18 18:30:00,"06/18/2021","18:30:00",16.66710802,8.098661184,4.527926
"Alegria",4,2021-06-18 18:45:00,"06/18/2021","18:45:00",16.59456319,8.090376904,4.468197
"Alegria",4,2021-06-18 19:00:00,"06/18/2021","19:00:00",16.55951532,8.095407772,4.387088
"Alegria",4,2021-06-18 19:15:00,"06/18/2021","19:15:00",16.5543518,8.099711845,4.286085
"Alegria",4,2021-06-18 19:30:00,"06/18/2021","19:30:00",16.56294463,8.094904348,4.167101
"Alegria",4,2021-06-18 19:45:00,"06/18/2021","19:45:00",16.55940002,8.08713954,4.031899
"Alegria",4,2021-06-18 20:00:00,"06/18/2021","20:00:00",16.56759637,8.079252756,3.882853
"Alegria",4,2021-06-18 20:15:00,"06/18/2021","20:15:00",16.55321215,8.07015914,3.722409
"Alegria",4,2021-06-18 20:30:00,"06/18/2021","20:30:00",16.52627076,8.063148708,3.553354
"Alegria",4,2021-06-18 20:45:00,"06/18/2021","20:45:00",16.47736717,8.056238666,3.378022
"Alegria",4,2021-06-18 21:00:00,"06/18/2021","21:00:00",16.44169328,8.053151177,3.199376
"Alegria",4,2021-06-18 21:15:00,"06/18/2021","21:15:00",16.42591734,8.04697534,3.020221
"Alegria",4,2021-06-18 21:30:00,"06/18/2021","21:30:00",16.39483061,8.04590258,2.843538
"Alegria",4,2021-06-18 21:45:00,"06/18/2021","21:45:00",16.34832302,8.037320359,2.671656
"Alegria",4,2021-06-18 22:00:00,"06/18/2021","22:00:00",16.29930605,8.030946473,2.507393
"Alegria",4,2021-06-18 22:15:00,"06/18/2021","22:15:00",16.21300373,8.029910856,2.353217
"Alegria",4,2021-06-18 22:30:00,"06/18/2021","22:30:00",16.16592527,8.023568834,2.21156
"Alegria",4,2021-06-18 22:45:00,"06/18/2021","22:45:00",16.09840984,8.02168411,2.084162
"Alegria",4,2021-06-18 23:00:00,"06/18/2021","23:00:00",16.04899909,8.017213316,1.972987
"Alegria",4,2021-06-18 23:15:00,"06/18/2021","23:15:00",16.00165926,8.011644636,1.879545
"Alegria",4,2021-06-18 23:30:00,"06/18/2021","23:30:00",15.95664998,8.009320897,1.805108
"Alegria",4,2021-06-18 23:45:00,"06/18/2021","23:45:00",15.91878764,8.00872443,1.750377
"Alegria",4,2021-06-19 00:00:00,"06/19/2021","00:00:00",15.88407464,8.000618902,1.715968
"Alegria",4,2021-06-19 00:15:00,"06/19/2021","00:15:00",15.8201715,7.994010655,1.702048
"Alegria",4,2021-06-19 00:30:00,"06/19/2021","00:30:00",15.75248302,7.991735449,1.708269
"Alegria",4,2021-06-19 00:45:00,"06/19/2021","00:45:00",15.6765403,7.988115766,1.73379
"Alegria",4,2021-06-19 01:00:00,"06/19/2021","01:00:00",15.57536751,7.985345332,1.777815
"Alegria",4,2021-06-19 01:15:00,"06/19/2021","01:15:00",15.49473608,7.983395093,1.839086
"Alegria",4,2021-06-19 01:30:00,"06/19/2021","01:30:00",15.44284166,7.979591011,1.916283
"Alegria",4,2021-06-19 01:45:00,"06/19/2021","01:45:00",15.41526992,7.971619613,2.007512
"Alegria",4,2021-06-19 02:00:00,"06/19/2021","02:00:00",15.34933714,7.97605668,2.111013
"Alegria",4,2021-06-19 02:15:00,"06/19/2021","02:15:00",15.34896923,7.964368661,2.224386
"Alegria",4,2021-06-19 02:30:00,"06/19/2021","02:30:00",15.27334156,7.969299847,2.345544
"Alegria",4,2021-06-19 02:45:00,"06/19/2021","02:45:00",15.28944399,7.957961771,2.471749
"Alegria",4,2021-06-19 03:00:00,"06/19/2021","03:00:00",15.240646,7.949875657,2.600725
"Alegria",4,2021-06-19 03:15:00,"06/19/2021","03:15:00",15.09302086,7.967711775,2.729584
"Alegria",4,2021-06-19 03:30:00,"06/19/2021","03:30:00",15.0526345,7.95541067,2.856011
"Alegria",4,2021-06-19 03:45:00,"06/19/2021","03:45:00",15.08447546,7.94342911,2.977169
"Alegria",4,2021-06-19 04:00:00,"06/19/2021","04:00:00",15.04275119,7.944271294,3.090738
"Alegria",4,2021-06-19 04:15:00,"06/19/2021","04:15:00",14.98987274,7.959101398,3.194494
"Alegria",4,2021-06-19 04:30:00,"06/19/2021","04:30:00",14.97361266,7.951787997,3.286041
"Alegria",4,2021-06-19 04:45:00,"06/19/2021","04:45:00",14.98293231,7.950022686,3.363625
"Alegria",4,2021-06-19 05:00:00,"06/19/2021","05:00:00",15.0107,7.93694716,3.425361
"Alegria",4,2021-06-19 05:15:00,"06/19/2021","05:15:00",15.05450015,7.911767988,3.469943
"Alegria",4,2021-06-19 05:30:00,"06/19/2021","05:30:00",14.98306467,7.931581617,3.496133
"Alegria",4,2021-06-19 05:45:00,"06/19/2021","05:45:00",14.98598646,7.917056309,3.503162
"Alegria",4,2021-06-19 06:00:00,"06/19/2021","06:00:00",14.94273273,7.92908283,3.490232
"Alegria",4,2021-06-19 06:15:00,"06/19/2021","06:15:00",14.9415403,7.916780152,3.457028
"Alegria",4,2021-06-19 06:30:00,"06/19/2021","06:30:00",14.90062057,7.922722591,3.403773
"Alegria",4,2021-06-19 06:45:00,"06/19/2021","06:45:00",14.90167934,7.916040309,3.331048
"Alegria",4,2021-06-19 07:00:00,"06/19/2021","07:00:00",14.89059951,7.916969103,3.239795
"Alegria",4,2021-06-19 07:15:00,"06/19/2021","07:15:00",14.85941287,7.933931165,3.131295
"Alegria",4,2021-06-19 07:30:00,"06/19/2021","07:30:00",14.8524775,7.940776229,3.007152
"Alegria",4,2021-06-19 07:45:00,"06/19/2021","07:45:00",14.86962207,7.945010306,2.869268
"Alegria",4,2021-06-19 08:00:00,"06/19/2021","08:00:00",14.88266732,7.959002668,2.719809
"Alegria",4,2021-06-19 08:15:00,"06/19/2021","08:15:00",14.89775631,7.980985663,2.561177
"Alegria",4,2021-06-19 08:30:00,"06/19/2021","08:30:00",14.93394499,7.989180376,2.395963
"Alegria",4,2021-06-19 08:45:00,"06/19/2021","08:45:00",14.97091745,7.998561444,2.226913
"Alegria",4,2021-06-19 09:00:00,"06/19/2021","09:00:00",15.01402672,8.013394124,2.056879
"Alegria",4,2021-06-19 09:15:00,"06/19/2021","09:15:00",15.08390913,8.034115673,1.888773
"Alegria",4,2021-06-19 09:30:00,"06/19/2021","09:30:00",15.15802041,8.047070801,1.725521
"Alegria",4,2021-06-19 09:45:00,"06/19/2021","09:45:00",15.21297381,8.061714939,1.570016
"Alegria",4,2021-06-19 10:00:00,"06/19/2021","10:00:00",15.30965914,8.07703762,1.425065
"Alegria",4,2021-06-19 10:30:00,"06/19/2021","10:30:00",15.51433288,8.144932374,1.177383
"Alegria",4,2021-06-19 10:45:00,"06/19/2021","10:45:00",15.57145153,8.157593845,1.079457
"Alegria",4,2021-06-19 11:00:00,"06/19/2021","11:00:00",15.61214657,8.161358251,1.001616
"Alegria",4,2021-06-19 11:15:00,"06/19/2021","11:15:00",15.71228119,8.195805638,0.945615
"Alegria",4,2021-06-19 11:30:00,"06/19/2021","11:30:00",15.84119971,8.19629901,0.912894
"Alegria",4,2021-06-19 11:45:00,"06/19/2021","11:45:00",15.89777563,8.211842616,0.904546
"Alegria",4,2021-06-19 12:00:00,"06/19/2021","12:00:00",16.02111181,8.249411168,0.920961
"Alegria",4,2021-06-19 12:15:00,"06/19/2021","12:15:00",16.05938658,8.218578634,0.962344
"Alegria",4,2021-06-19 12:30:00,"06/19/2021","12:30:00",16.11607517,8.234492398,1.028669
"Alegria",4,2021-06-19 12:45:00,"06/19/2021","12:45:00",16.14359124,8.214484136,1.119428
"Alegria",4,2021-06-19 13:00:00,"06/19/2021","13:00:00",16.11831243,8.190765621,1.23406
"Alegria",4,2021-06-19 13:15:00,"06/19/2021","13:15:00",16.13007161,8.181201086,1.371351
"Alegria",4,2021-06-19 13:30:00,"06/19/2021","13:30:00",16.13635515,8.167241899,1.529639
"Alegria",4,2021-06-19 13:45:00,"06/19/2021","13:45:00",16.20053163,8.154556829,1.707475
"Alegria",4,2021-06-19 14:00:00,"06/19/2021","14:00:00",16.11409671,8.145705243,1.902585
"Alegria",4,2021-06-19 14:15:00,"06/19/2021","14:15:00",16.03721763,8.160604749,2.112342
"Alegria",4,2021-06-19 14:30:00,"06/19/2021","14:30:00",16.07392955,8.164833318,2.334589
"Alegria",4,2021-06-19 14:45:00,"06/19/2021","14:45:00",16.00861108,8.150372935,2.566264
"Alegria",4,2021-06-19 15:00:00,"06/19/2021","15:00:00",16.03725701,8.148543736,2.804097
"Alegria",4,2021-06-19 15:15:00,"06/19/2021","15:15:00",16.01792435,8.159721579,3.045493
"Alegria",4,2021-06-19 15:30:00,"06/19/2021","15:30:00",16.05716087,8.139679677,3.286985
"Alegria",4,2021-06-19 15:45:00,"06/19/2021","15:45:00",16.06497678,8.148727783,3.525068
"Alegria",4,2021-06-19 16:00:00,"06/19/2021","16:00:00",16.04382371,8.162947128,3.75705
"Alegria",4,2021-06-19 16:15:00,"06/19/2021","16:15:00",16.05357832,8.154199934,3.979254
"Alegria",4,2021-06-19 16:30:00,"06/19/2021","16:30:00",16.05008155,8.185462611,4.189119
"Alegria",4,2021-06-19 16:45:00,"06/19/2021","16:45:00",16.01962045,8.188106404,4.383483
"Alegria",4,2021-06-19 17:00:00,"06/19/2021","17:00:00",16.11119746,8.139390868,4.559445
"Alegria",4,2021-06-19 17:15:00,"06/19/2021","17:15:00",16.13058708,8.147405933,4.714922
"Alegria",4,2021-06-19 17:30:00,"06/19/2021","17:30:00",16.24519313,8.116991108,4.847503
"Alegria",4,2021-06-19 17:45:00,"06/19/2021","17:45:00",16.2594872,8.123961536,4.955183
"Alegria",4,2021-06-19 18:00:00,"06/19/2021","18:00:00",16.35293096,8.098115307,5.036641
"Alegria",4,2021-06-19 18:15:00,"06/19/2021","18:15:00",16.40280276,8.085484364,5.090541
"Alegria",4,2021-06-19 18:30:00,"06/19/2021","18:30:00",16.47048912,8.083522449,5.116049
"Alegria",4,2021-06-19 18:45:00,"06/19/2021","18:45:00",16.53092713,8.071986604,5.112697
"Alegria",4,2021-06-19 19:00:00,"06/19/2021","19:00:00",16.55484877,8.069081186,5.079984
"Alegria",4,2021-06-19 19:15:00,"06/19/2021","19:15:00",16.56895129,8.061860331,5.018341
"Alegria",4,2021-06-19 19:30:00,"06/19/2021","19:30:00",16.57403818,8.057746513,4.928444
"Alegria",4,2021-06-19 19:45:00,"06/19/2021","19:45:00",16.57042913,8.050245238,4.81171
"Alegria",4,2021-06-19 20:00:00,"06/19/2021","20:00:00",16.5572698,8.044621018,4.669662
"Alegria",4,2021-06-19 20:15:00,"06/19/2021","20:15:00",16.51514566,8.042164906,4.504075
"Alegria",4,2021-06-19 20:30:00,"06/19/2021","20:30:00",16.47197539,8.034067279,4.31763
"Alegria",4,2021-06-19 20:45:00,"06/19/2021","20:45:00",16.42344197,8.02819913,4.112534
"Alegria",4,2021-06-19 21:00:00,"06/19/2021","21:00:00",16.38752486,8.023563029,3.892123
"Alegria",4,2021-06-19 21:15:00,"06/19/2021","21:15:00",16.35301505,8.019579089,3.659019
"Alegria",4,2021-06-19 21:30:00,"06/19/2021","21:30:00",16.3192029,8.015958222,3.41702
"Alegria",4,2021-06-19 21:45:00,"06/19/2021","21:45:00",16.24525206,8.029220304,3.169
"Alegria",4,2021-06-19 22:00:00,"06/19/2021","22:00:00",16.22749207,8.016117005,2.918989
"Alegria",4,2021-06-19 22:15:00,"06/19/2021","22:15:00",16.15819412,8.02076934,2.66994
"Alegria",4,2021-06-19 22:30:00,"06/19/2021","22:30:00",16.17043847,8.002211889,2.425868
"Alegria",4,2021-06-19 22:45:00,"06/19/2021","22:45:00",16.07294866,8.01625616,2.189875
"Alegria",4,2021-06-19 23:00:00,"06/19/2021","23:00:00",16.0766061,8.000174078,1.964953
"Alegria",4,2021-06-19 23:15:00,"06/19/2021","23:15:00",16.042602,7.994200945,1.754646
"Alegria",4,2021-06-19 23:30:00,"06/19/2021","23:30:00",16.00731279,7.989199522,1.561301
"Alegria",4,2021-06-19 23:45:00,"06/19/2021","23:45:00",15.99908139,7.974671658,1.387871
"Alegria",4,2021-06-20 00:00:00,"06/20/2021","00:00:00",15.99374238,7.969273331,1.236175
"Alegria",4,2021-06-20 00:15:00,"06/20/2021","00:15:00",16.00007686,7.955359761,1.108395
"Alegria",4,2021-06-20 00:30:00,"06/20/2021","00:30:00",16.00670276,7.948929468,1.005707
"Alegria",4,2021-06-20 00:45:00,"06/20/2021","00:45:00",15.98186992,7.936480893,0.929386
"Alegria",4,2021-06-20 02:00:00,"06/20/2021","02:00:00",15.9724019,7.909647223,0.946346
"Alegria",4,2021-06-20 02:15:00,"06/20/2021","02:15:00",15.98671184,7.908384052,1.024012
"Alegria",4,2021-06-20 02:30:00,"06/20/2021","02:30:00",15.9815769,7.906864818,1.122887
"Alegria",4,2021-06-20 02:45:00,"06/20/2021","02:45:00",15.97875802,7.899153007,1.241071
"Alegria",4,2021-06-20 03:00:00,"06/20/2021","03:00:00",15.98878491,7.900880567,1.376051
"Alegria",4,2021-06-20 03:15:00,"06/20/2021","03:15:00",15.99856876,7.898444664,1.52516
"Alegria",4,2021-06-20 03:30:00,"06/20/2021","03:30:00",15.98772951,7.907728676,1.685526
"Alegria",4,2021-06-20 03:45:00,"06/20/2021","03:45:00",15.97730988,7.903586486,1.85393
"Alegria",4,2021-06-20 04:00:00,"06/20/2021","04:00:00",15.96944248,7.908531338,2.027613
"Alegria",4,2021-06-20 04:15:00,"06/20/2021","04:15:00",15.96200877,7.891767757,2.203203
"Alegria",4,2021-06-20 04:30:00,"06/20/2021","04:30:00",15.94429843,7.899191541,2.377509
"Alegria",4,2021-06-20 04:45:00,"06/20/2021","04:45:00",15.91902052,7.900624003,2.547394
"Alegria",4,2021-06-20 05:00:00,"06/20/2021","05:00:00",15.90415007,7.892448112,2.70965
"Alegria",4,2021-06-20 05:15:00,"06/20/2021","05:15:00",15.77440701,7.95578484,2.861767
"Alegria",4,2021-06-20 05:30:00,"06/20/2021","05:30:00",15.76455975,7.94804348,3.000888
"Alegria",4,2021-06-20 05:45:00,"06/20/2021","05:45:00",15.71358605,7.957983348,3.124592
"Alegria",4,2021-06-20 06:00:00,"06/20/2021","06:00:00",15.66539485,7.972147596,3.230748
"Alegria",4,2021-06-20 06:15:00,"06/20/2021","06:15:00",15.60743308,7.98839201,3.317462
"Alegria",4,2021-06-20 06:30:00,"06/20/2021","06:30:00",15.59580359,7.976879265,3.38348
"Alegria",4,2021-06-20 06:45:00,"06/20/2021","06:45:00",15.57002421,7.987007871,3.427623
"Alegria",4,2021-06-20 07:00:00,"06/20/2021","07:00:00",15.58254252,7.975972093,3.449217
"Alegria",4,2021-06-20 07:15:00,"06/20/2021","07:15:00",15.56740499,7.98512388,3.447912
"Alegria",4,2021-06-20 07:30:00,"06/20/2021","07:30:00",15.55778029,7.999207542,3.423484
"Alegria",4,2021-06-20 07:45:00,"06/20/2021","07:45:00",15.52753789,8.010333026,3.376407
"Alegria",4,2021-06-20 08:00:00,"06/20/2021","08:00:00",15.50455484,8.019800511,3.307788
"Alegria",4,2021-06-20 08:15:00,"06/20/2021","08:15:00",15.5052287,8.025536402,3.218889
"Alegria",4,2021-06-20 08:30:00,"06/20/2021","08:30:00",15.50543654,8.039986342,3.111692
"Alegria",4,2021-06-20 08:45:00,"06/20/2021","08:45:00",15.50196019,8.039303475,2.988101
"Alegria",4,2021-06-20 09:00:00,"06/20/2021","09:00:00",15.50243891,8.051941897,2.85084
"Alegria",4,2021-06-20 09:15:00,"06/20/2021","09:15:00",15.49222622,8.057069412,2.702329
"Alegria",4,2021-06-20 09:30:00,"06/20/2021","09:30:00",15.47714265,8.050801991,2.545668
"Alegria",4,2021-06-20 09:45:00,"06/20/2021","09:45:00",15.48600475,8.055436901,2.384166
"Alegria",4,2021-06-20 10:00:00,"06/20/2021","10:00:00",15.50281557,8.063926253,2.220716
"Alegria",4,2021-06-20 10:15:00,"06/20/2021","10:15:00",15.53601182,8.075974979,2.058991
"Alegria",4,2021-06-20 10:30:00,"06/20/2021","10:30:00",15.60003877,8.087541527,1.901961
"Alegria",4,2021-06-20 10:45:00,"06/20/2021","10:45:00",15.61823194,8.100167954,1.753253
"Alegria",4,2021-06-20 11:00:00,"06/20/2021","11:00:00",15.69278452,8.113963851,1.615718
"Alegria",4,2021-06-20 11:15:00,"06/20/2021","11:15:00",15.72896214,8.126487299,1.492684
"Alegria",4,2021-06-20 11:30:00,"06/20/2021","11:30:00",15.79888576,8.127687921,1.386695
"Alegria",4,2021-06-20 11:45:00,"06/20/2021","11:45:00",15.81637192,8.132612648,1.300545
"Alegria",4,2021-06-20 12:00:00,"06/20/2021","12:00:00",15.88107849,8.1402813,1.236304
"Alegria",4,2021-06-20 12:15:00,"06/20/2021","12:15:00",16.01590672,8.184454704,1.196
"Alegria",4,2021-06-20 12:30:00,"06/20/2021","12:30:00",16.06801526,8.165153729,1.181181
"Alegria",4,2021-06-20 12:45:00,"06/20/2021","12:45:00",16.15197423,8.174544435,1.192674
"Alegria",4,2021-06-20 13:00:00,"06/20/2021","13:00:00",16.205315,8.160365969,1.230897
"Alegria",4,2021-06-20 13:15:00,"06/20/2021","13:15:00",16.29813032,8.161035826,1.296029
"Alegria",4,2021-06-20 13:30:00,"06/20/2021","13:30:00",16.41696981,8.160490745,1.388051
"Alegria",4,2021-06-20 13:45:00,"06/20/2021","13:45:00",16.41288323,8.142759775,1.506163
"Alegria",4,2021-06-20 14:00:00,"06/20/2021","14:00:00",16.41589522,8.131442923,1.649603
"Alegria",4,2021-06-20 14:15:00,"06/20/2021","14:15:00",16.45040817,8.133164899,1.816809
"Alegria",4,2021-06-20 14:30:00,"06/20/2021","14:30:00",16.42824995,8.117980557,2.005716
"Alegria",4,2021-06-20 14:45:00,"06/20/2021","14:45:00",16.51304769,8.121463981,2.214531
"Alegria",4,2021-06-20 15:00:00,"06/20/2021","15:00:00",16.47993355,8.148940916,2.440234
"Alegria",4,2021-06-20 15:15:00,"06/20/2021","15:15:00",16.53830999,8.108108193,2.68046
"Alegria",4,2021-06-20 15:30:00,"06/20/2021","15:30:00",16.53044149,8.115944396,2.931544
"Alegria",4,2021-06-20 15:45:00,"06/20/2021","15:45:00",16.52417096,8.132608609,3.190689
"Alegria",4,2021-06-20 16:00:00,"06/20/2021","16:00:00",16.54646417,8.113967761,3.453789
"Alegria",4,2021-06-20 16:15:00,"06/20/2021","16:15:00",16.59335079,8.121399942,3.717777
"Alegria",4,2021-06-20 16:30:00,"06/20/2021","16:30:00",16.5969267,8.134211848,3.978346
"Alegria",4,2021-06-20 16:45:00,"06/20/2021","16:45:00",16.62821911,8.141730899,4.232339
"Alegria",4,2021-06-20 17:00:00,"06/20/2021","17:00:00",16.66971024,8.135105534,4.4755
"Alegria",4,2021-06-20 17:15:00,"06/20/2021","17:15:00",16.69222416,8.14383429,4.704775
"Alegria",4,2021-06-20 17:30:00,"06/20/2021","17:30:00",16.72243077,8.135172665,4.91621
"Alegria",4,2021-06-20 17:45:00,"06/20/2021","17:45:00",16.73622976,8.129030432,5.107038
"Alegria",4,2021-06-20 18:00:00,"06/20/2021","18:00:00",16.79852845,8.11779262,5.274023
"Alegria",4,2021-06-20 18:15:00,"06/20/2021","18:15:00",16.704985,8.135574224,5.414338
"Alegria",4,2021-06-20 18:30:00,"06/20/2021","18:30:00",16.75919424,8.107412214,5.525957
"Alegria",4,2021-06-20 18:45:00,"06/20/2021","18:45:00",16.77125508,8.102748212,5.606677
"Alegria",4,2021-06-20 19:00:00,"06/20/2021","19:00:00",16.68890375,8.113937795,5.655135
"Alegria",4,2021-06-20 19:15:00,"06/20/2021","19:15:00",16.81558819,8.088996116,5.670119
"Alegria",4,2021-06-20 19:30:00,"06/20/2021","19:30:00",16.78780242,8.086999056,5.650662
"Alegria",4,2021-06-20 19:45:00,"06/20/2021","19:45:00",16.83358854,8.078455824,5.596309
"Alegria",4,2021-06-20 20:00:00,"06/20/2021","20:00:00",16.84968014,8.072680131,5.507269
"Alegria",4,2021-06-20 20:15:00,"06/20/2021","20:15:00",16.82380816,8.070144153,5.384565
"Alegria",4,2021-06-20 20:30:00,"06/20/2021","20:30:00",16.76821873,8.068347454,5.229431
"Alegria",4,2021-06-20 20:45:00,"06/20/2021","20:45:00",16.77281772,8.061384307,5.043652
"Alegria",4,2021-06-20 21:00:00,"06/20/2021","21:00:00",16.72711744,8.059037509,4.829208
"Alegria",4,2021-06-20 21:15:00,"06/20/2021","21:15:00",16.70434333,8.056994188,4.589227
"Alegria",4,2021-06-20 21:30:00,"06/20/2021","21:30:00",16.67792058,8.057054673,4.326515
"Alegria",4,2021-06-20 21:45:00,"06/20/2021","21:45:00",16.58836543,8.061422665,4.044117
"Alegria",4,2021-06-20 22:00:00,"06/20/2021","22:00:00",16.55910074,8.059344261,3.746312
"Alegria",4,2021-06-20 22:15:00,"06/20/2021","22:15:00",16.49136304,8.058379304,3.436683
"Alegria",4,2021-06-20 22:30:00,"06/20/2021","22:30:00",16.46054553,8.056345654,3.118936
"Alegria",4,2021-06-20 22:45:00,"06/20/2021","22:45:00",16.46372847,8.049706034,2.797951
"Alegria",4,2021-06-20 23:00:00,"06/20/2021","23:00:00",16.41131294,8.05145043,2.477605
"Alegria",4,2021-06-20 23:15:00,"06/20/2021","23:15:00",16.41302158,8.043583016,2.162109
"Alegria",4,2021-06-20 23:30:00,"06/20/2021","23:30:00",16.35955156,8.042362496,1.855264
"Alegria",4,2021-06-20 23:45:00,"06/20/2021","23:45:00",16.41378672,8.029391108,1.561745
