"site","sensor_number","date_time","date","time","temp_durafet_c","p_h","tide","temp_c"
"Alegria",4,2021-08-31 18:00:00,"08/31/2021","18:00:00",16.99241352,8.209974213,4.513654,NA
"Alegria",4,2021-08-31 18:15:00,"08/31/2021","18:15:00",16.88510972,8.203172574,4.493903,NA
"Alegria",4,2021-08-31 18:30:00,"08/31/2021","18:30:00",16.88131559,8.208290087,4.458613,NA
"Alegria",4,2021-08-31 18:45:00,"08/31/2021","18:45:00",16.92789157,8.208384924,4.407505,NA
"Alegria",4,2021-08-31 19:00:00,"08/31/2021","19:00:00",16.93449903,8.206208104,4.3405,NA
"Alegria",4,2021-08-31 19:15:00,"08/31/2021","19:15:00",16.91135283,8.200722482,4.257835,NA
"Alegria",4,2021-08-31 19:30:00,"08/31/2021","19:30:00",16.87548426,8.195676069,4.159682,NA
"Alegria",4,2021-08-31 19:45:00,"08/31/2021","19:45:00",16.85377138,8.186762211,4.046698,NA
"Alegria",4,2021-08-31 20:00:00,"08/31/2021","20:00:00",16.85898914,8.180683696,3.919667,NA
"Alegria",4,2021-08-31 20:15:00,"08/31/2021","20:15:00",16.87332453,8.17702309,3.779581,NA
"Alegria",4,2021-08-31 20:30:00,"08/31/2021","20:30:00",16.81808913,8.177785107,3.627795,NA
"Alegria",4,2021-08-31 20:45:00,"08/31/2021","20:45:00",16.71801422,8.171243716,3.465334,NA
"Alegria",4,2021-08-31 21:00:00,"08/31/2021","21:00:00",16.58317225,8.166111594,3.293884,NA
"Alegria",4,2021-08-31 21:15:00,"08/31/2021","21:15:00",16.42158654,8.153777293,3.115111,NA
"Alegria",4,2021-08-31 21:30:00,"08/31/2021","21:30:00",16.22685615,8.142206288,2.931012,NA
"Alegria",4,2021-08-31 21:45:00,"08/31/2021","21:45:00",16.0475554,8.130884546,2.743064,NA
"Alegria",4,2021-08-31 22:00:00,"08/31/2021","22:00:00",15.87313481,8.115352912,2.553429,NA
"Alegria",4,2021-08-31 22:15:00,"08/31/2021","22:15:00",15.71548049,8.106721656,2.364114,NA
"Alegria",4,2021-08-31 22:30:00,"08/31/2021","22:30:00",15.6169765,8.095821632,2.177354,NA
"Alegria",4,2021-08-31 22:45:00,"08/31/2021","22:45:00",15.57022424,8.085833592,1.994756,NA
"Alegria",4,2021-08-31 23:00:00,"08/31/2021","23:00:00",15.56697838,8.072109036,1.818517,NA
"Alegria",4,2021-08-31 23:15:00,"08/31/2021","23:15:00",15.57079585,8.053857713,1.650563,NA
"Alegria",4,2021-08-31 23:30:00,"08/31/2021","23:30:00",15.56244093,8.043974623,1.492734,NA
"Alegria",4,2021-08-31 23:45:00,"08/31/2021","23:45:00",15.55479317,8.03629225,1.346912,NA
"Alegria",4,2021-09-01 00:00:00,"09/01/2021","00:00:00",15.5546477,8.020402906,1.214363,NA
"Alegria",4,2021-09-01 00:15:00,"09/01/2021","00:15:00",15.54952419,8.009627903,1.096684,NA
"Alegria",4,2021-09-01 00:30:00,"09/01/2021","00:30:00",15.54741742,7.99796515,0.995128,NA
"Alegria",4,2021-09-01 00:45:00,"09/01/2021","00:45:00",15.55696666,7.993793291,0.910833,NA
"Alegria",4,2021-09-01 02:45:00,"09/01/2021","02:45:00",15.53965797,7.969277631,0.903683,NA
"Alegria",4,2021-09-01 03:00:00,"09/01/2021","03:00:00",15.51910182,7.975488597,0.98239,NA
"Alegria",4,2021-09-01 03:15:00,"09/01/2021","03:15:00",15.50353499,7.971100379,1.075983,NA
"Alegria",4,2021-09-01 03:30:00,"09/01/2021","03:30:00",15.47513681,7.984465729,1.183092,NA
"Alegria",4,2021-09-01 03:45:00,"09/01/2021","03:45:00",15.44796255,7.993372946,1.302047,NA
"Alegria",4,2021-09-01 04:00:00,"09/01/2021","04:00:00",15.40971411,8.01293281,1.431447,NA
"Alegria",4,2021-09-01 04:15:00,"09/01/2021","04:15:00",15.39541693,8.010779456,1.569379,NA
"Alegria",4,2021-09-01 04:30:00,"09/01/2021","04:30:00",15.37612983,8.027526087,1.71397,NA
"Alegria",4,2021-09-01 04:45:00,"09/01/2021","04:45:00",15.36262316,8.029256971,1.863283,NA
"Alegria",4,2021-09-01 05:00:00,"09/01/2021","05:00:00",15.34945952,8.043797375,2.015349,NA
"Alegria",4,2021-09-01 05:15:00,"09/01/2021","05:15:00",15.33229753,8.051447727,2.168197,NA
"Alegria",4,2021-09-01 05:30:00,"09/01/2021","05:30:00",15.31760536,8.066983689,2.31971,NA
"Alegria",4,2021-09-01 05:45:00,"09/01/2021","05:45:00",15.31665368,8.05680207,2.46834,NA
"Alegria",4,2021-09-01 06:00:00,"09/01/2021","06:00:00",15.32118768,8.055100162,2.612108,NA
"Alegria",4,2021-09-01 06:15:00,"09/01/2021","06:15:00",15.32018109,8.056831918,2.74932,NA
"Alegria",4,2021-09-01 06:30:00,"09/01/2021","06:30:00",15.32157739,8.062373386,2.878419,NA
"Alegria",4,2021-09-01 06:45:00,"09/01/2021","06:45:00",15.32671973,8.056997988,2.99801,NA
"Alegria",4,2021-09-01 07:00:00,"09/01/2021","07:00:00",15.33603817,8.056153516,3.106884,NA
"Alegria",4,2021-09-01 07:15:00,"09/01/2021","07:15:00",15.32969381,8.078619265,3.204031,NA
"Alegria",4,2021-09-01 07:30:00,"09/01/2021","07:30:00",15.34429251,8.059354614,3.288573,NA
"Alegria",4,2021-09-01 07:45:00,"09/01/2021","07:45:00",15.35467983,8.066081799,3.36014,NA
"Alegria",4,2021-09-01 08:00:00,"09/01/2021","08:00:00",15.36229048,8.0764753,3.418307,NA
"Alegria",4,2021-09-01 08:15:00,"09/01/2021","08:15:00",15.37386503,8.080273223,3.462994,NA
"Alegria",4,2021-09-01 08:30:00,"09/01/2021","08:30:00",15.38733565,8.089761447,3.494364,NA
"Alegria",4,2021-09-01 08:45:00,"09/01/2021","08:45:00",15.40585442,8.085553834,3.512817,NA
"Alegria",4,2021-09-01 09:00:00,"09/01/2021","09:00:00",15.4293765,8.098617566,3.518986,NA
"Alegria",4,2021-09-01 09:15:00,"09/01/2021","09:15:00",15.4499801,8.087776071,3.513591,NA
"Alegria",4,2021-09-01 09:30:00,"09/01/2021","09:30:00",15.47210905,8.132997667,3.497551,NA
"Alegria",4,2021-09-01 09:45:00,"09/01/2021","09:45:00",15.50254943,8.117803692,3.472157,NA
"Alegria",4,2021-09-01 10:00:00,"09/01/2021","10:00:00",15.5296106,8.13651391,3.438868,NA
"Alegria",4,2021-09-01 10:15:00,"09/01/2021","10:15:00",15.55905026,8.125817486,3.399283,NA
"Alegria",4,2021-09-01 10:30:00,"09/01/2021","10:30:00",15.60983787,8.176854009,3.355112,NA
"Alegria",4,2021-09-01 10:45:00,"09/01/2021","10:45:00",15.66573384,8.194002617,3.308142,NA
"Alegria",4,2021-09-01 11:00:00,"09/01/2021","11:00:00",15.72951243,8.199303184,3.260204,NA
"Alegria",4,2021-09-01 11:15:00,"09/01/2021","11:15:00",15.79187102,8.208678599,3.213136,NA
"Alegria",4,2021-09-01 11:30:00,"09/01/2021","11:30:00",15.86463159,8.208486975,3.168747,NA
"Alegria",4,2021-09-01 11:45:00,"09/01/2021","11:45:00",15.96745054,8.219070788,3.128827,NA
"Alegria",4,2021-09-01 12:00:00,"09/01/2021","12:00:00",16.10034886,8.221948238,3.094933,NA
"Alegria",4,2021-09-01 12:15:00,"09/01/2021","12:15:00",16.234144,8.222201164,3.06863,NA
"Alegria",4,2021-09-01 12:30:00,"09/01/2021","12:30:00",16.32765163,8.230430492,3.051274,NA
"Alegria",4,2021-09-01 12:45:00,"09/01/2021","12:45:00",16.43096273,8.229665701,3.044031,NA
"Alegria",4,2021-09-01 13:00:00,"09/01/2021","13:00:00",16.53560011,8.26174885,3.047735,NA
"Alegria",4,2021-09-01 13:15:00,"09/01/2021","13:15:00",16.61298848,8.26335955,3.062882,NA
"Alegria",4,2021-09-01 13:30:00,"09/01/2021","13:30:00",16.73255048,8.276315911,3.089913,NA
"Alegria",4,2021-09-01 13:45:00,"09/01/2021","13:45:00",16.85228353,8.286794342,3.129027,NA
"Alegria",4,2021-09-01 14:00:00,"09/01/2021","14:00:00",16.93601351,8.297658333,3.180166,NA
"Alegria",4,2021-09-01 14:15:00,"09/01/2021","14:15:00",17.02138779,8.297500155,3.243086,NA
"Alegria",4,2021-09-01 14:30:00,"09/01/2021","14:30:00",17.1229475,8.299648467,3.317071,NA
"Alegria",4,2021-09-01 14:45:00,"09/01/2021","14:45:00",17.16434143,8.299560384,3.401358,NA
"Alegria",4,2021-09-01 15:00:00,"09/01/2021","15:00:00",17.15331257,8.300592529,3.494879,NA
"Alegria",4,2021-09-01 15:15:00,"09/01/2021","15:15:00",17.15861591,8.298857349,3.596344,NA
"Alegria",4,2021-09-01 15:30:00,"09/01/2021","15:30:00",17.19663598,8.30765949,3.704256,NA
"Alegria",4,2021-09-01 15:45:00,"09/01/2021","15:45:00",17.28639482,8.286776297,3.816939,NA
"Alegria",4,2021-09-01 16:00:00,"09/01/2021","16:00:00",17.31684182,8.287830608,3.932561,NA
"Alegria",4,2021-09-01 16:15:00,"09/01/2021","16:15:00",17.29112418,8.290360132,4.049166,NA
"Alegria",4,2021-09-01 16:30:00,"09/01/2021","16:30:00",17.29395816,8.294356898,4.164704,NA
"Alegria",4,2021-09-01 16:45:00,"09/01/2021","16:45:00",17.31828906,8.274011573,4.277067,NA
"Alegria",4,2021-09-01 17:00:00,"09/01/2021","17:00:00",17.32813436,8.292502695,4.384123,NA
"Alegria",4,2021-09-01 17:15:00,"09/01/2021","17:15:00",17.33229895,8.276931726,4.483752,NA
"Alegria",4,2021-09-01 17:30:00,"09/01/2021","17:30:00",17.31783772,8.260794629,4.573883,NA
"Alegria",4,2021-09-01 17:45:00,"09/01/2021","17:45:00",17.28368773,8.2540188,4.652528,NA
"Alegria",4,2021-09-01 18:00:00,"09/01/2021","18:00:00",17.23625479,8.245068338,4.717819,NA
"Alegria",4,2021-09-01 18:15:00,"09/01/2021","18:15:00",17.17529728,8.23704814,4.768039,NA
"Alegria",4,2021-09-01 18:30:00,"09/01/2021","18:30:00",17.14057068,8.221338029,4.80165,NA
"Alegria",4,2021-09-01 18:45:00,"09/01/2021","18:45:00",17.10406766,8.229609727,4.817327,NA
"Alegria",4,2021-09-01 19:00:00,"09/01/2021","19:00:00",17.04949924,8.216304275,4.81389,NA
"Alegria",4,2021-09-01 19:15:00,"09/01/2021","19:15:00",16.97501498,8.215014031,4.790206,NA
"Alegria",4,2021-09-01 19:30:00,"09/01/2021","19:30:00",16.93767714,8.203745295,4.745676,NA
"Alegria",4,2021-09-01 19:45:00,"09/01/2021","19:45:00",16.88943811,8.206819585,4.680022,NA
"Alegria",4,2021-09-01 20:00:00,"09/01/2021","20:00:00",16.84341572,8.200351764,4.593269,NA
"Alegria",4,2021-09-01 20:15:00,"09/01/2021","20:15:00",16.78552976,8.204798248,4.485754,NA
"Alegria",4,2021-09-01 20:30:00,"09/01/2021","20:30:00",16.72111375,8.200549907,4.358125,NA
"Alegria",4,2021-09-01 20:45:00,"09/01/2021","20:45:00",16.65110791,8.191057101,4.211332,NA
"Alegria",4,2021-09-01 21:00:00,"09/01/2021","21:00:00",16.57048523,8.180457847,4.046618,NA
"Alegria",4,2021-09-01 21:15:00,"09/01/2021","21:15:00",16.4211316,8.174365426,3.865507,NA
"Alegria",4,2021-09-01 21:30:00,"09/01/2021","21:30:00",16.20622686,8.163647449,3.669779,NA
"Alegria",4,2021-09-01 21:45:00,"09/01/2021","21:45:00",15.93976115,8.15219718,3.461449,NA
"Alegria",4,2021-09-01 22:00:00,"09/01/2021","22:00:00",15.64565019,8.140657888,3.242741,NA
"Alegria",4,2021-09-01 22:15:00,"09/01/2021","22:15:00",15.44173317,8.127695435,3.016055,NA
"Alegria",4,2021-09-01 22:30:00,"09/01/2021","22:30:00",15.26381721,8.129552735,2.783935,NA
"Alegria",4,2021-09-01 22:45:00,"09/01/2021","22:45:00",15.22947687,8.140336597,2.54903,NA
"Alegria",4,2021-09-01 23:00:00,"09/01/2021","23:00:00",15.22510978,8.132186294,2.314061,NA
"Alegria",4,2021-09-01 23:15:00,"09/01/2021","23:15:00",15.21446349,8.122924232,2.081777,NA
"Alegria",4,2021-09-01 23:30:00,"09/01/2021","23:30:00",15.20039892,8.108088831,1.854921,NA
"Alegria",4,2021-09-01 23:45:00,"09/01/2021","23:45:00",15.18574433,8.099934882,1.636184,NA
"Alegria",4,2021-09-02 00:00:00,"09/02/2021","00:00:00",15.18551075,8.090531174,1.428171,NA
"Alegria",4,2021-09-02 00:15:00,"09/02/2021","00:15:00",15.17749189,8.073388168,1.233361,NA
"Alegria",4,2021-09-02 00:30:00,"09/02/2021","00:30:00",15.15447089,8.068058867,1.054069,NA
"Alegria",4,2021-09-02 04:15:00,"09/02/2021","04:15:00",14.37385243,7.974004567,0.9937,NA
"Alegria",4,2021-09-02 04:30:00,"09/02/2021","04:30:00",14.32256352,7.964018605,1.153307,NA
"Alegria",4,2021-09-02 04:45:00,"09/02/2021","04:45:00",14.26724844,7.970440847,1.324749,NA
"Alegria",4,2021-09-02 05:00:00,"09/02/2021","05:00:00",14.22862535,7.980016177,1.505343,NA
"Alegria",4,2021-09-02 05:15:00,"09/02/2021","05:15:00",14.18314793,7.999397418,1.692919,NA
"Alegria",4,2021-09-02 05:30:00,"09/02/2021","05:30:00",14.15785375,7.997367042,1.884644,NA
"Alegria",4,2021-09-02 05:45:00,"09/02/2021","05:45:00",14.12428515,7.997915791,2.077643,NA
"Alegria",4,2021-09-02 06:00:00,"09/02/2021","06:00:00",14.05120928,8.010573784,2.269714,NA
"Alegria",4,2021-09-02 06:15:00,"09/02/2021","06:15:00",14.02770465,8.006644001,2.458065,NA
"Alegria",4,2021-09-02 06:30:00,"09/02/2021","06:30:00",13.93217353,8.008401934,2.640023,NA
"Alegria",4,2021-09-02 06:45:00,"09/02/2021","06:45:00",13.85720647,7.999795744,2.813659,NA
"Alegria",4,2021-09-02 07:00:00,"09/02/2021","07:00:00",13.76928444,8.009681832,2.976609,NA
"Alegria",4,2021-09-02 07:15:00,"09/02/2021","07:15:00",13.67730229,8.008173586,3.126762,NA
"Alegria",4,2021-09-02 07:30:00,"09/02/2021","07:30:00",13.65909014,7.996628131,3.262746,NA
"Alegria",4,2021-09-02 07:45:00,"09/02/2021","07:45:00",13.58716466,8.02224338,3.382944,NA
"Alegria",4,2021-09-02 08:00:00,"09/02/2021","08:00:00",13.53785748,8.036843499,3.486098,NA
"Alegria",4,2021-09-02 08:15:00,"09/02/2021","08:15:00",13.52145868,8.051740041,3.571594,NA
"Alegria",4,2021-09-02 08:30:00,"09/02/2021","08:30:00",13.53656635,8.048855428,3.638781,NA
"Alegria",4,2021-09-02 08:45:00,"09/02/2021","08:45:00",13.55814505,8.05947968,3.687419,NA
"Alegria",4,2021-09-02 09:00:00,"09/02/2021","09:00:00",13.562968,8.075711725,3.717748,NA
"Alegria",4,2021-09-02 09:15:00,"09/02/2021","09:15:00",13.55639004,8.081563965,3.730162,NA
"Alegria",4,2021-09-02 09:30:00,"09/02/2021","09:30:00",13.56811499,8.092429489,3.725322,NA
"Alegria",4,2021-09-02 09:45:00,"09/02/2021","09:45:00",13.55241384,8.094622776,3.70405,NA
"Alegria",4,2021-09-02 10:00:00,"09/02/2021","10:00:00",13.56874473,8.105825729,3.667751,NA
"Alegria",4,2021-09-02 10:15:00,"09/02/2021","10:15:00",13.60457338,8.117916286,3.618113,NA
"Alegria",4,2021-09-02 10:30:00,"09/02/2021","10:30:00",13.62782711,8.121004001,3.557064,NA
"Alegria",4,2021-09-02 10:45:00,"09/02/2021","10:45:00",13.66026938,8.12669217,3.486818,NA
"Alegria",4,2021-09-02 11:00:00,"09/02/2021","11:00:00",13.69845128,8.134206968,3.409514,NA
"Alegria",4,2021-09-02 11:15:00,"09/02/2021","11:15:00",13.77686664,8.152449756,3.327642,NA
"Alegria",4,2021-09-02 11:30:00,"09/02/2021","11:30:00",13.89276626,8.171181462,3.243698,NA
"Alegria",4,2021-09-02 11:45:00,"09/02/2021","11:45:00",13.99499065,8.190618495,3.160207,NA
"Alegria",4,2021-09-02 12:00:00,"09/02/2021","12:00:00",14.11133555,8.199151474,3.079676,NA
"Alegria",4,2021-09-02 12:15:00,"09/02/2021","12:15:00",14.21196358,8.220088321,3.004548,NA
"Alegria",4,2021-09-02 12:30:00,"09/02/2021","12:30:00",14.31761481,8.23245759,2.937153,NA
"Alegria",4,2021-09-02 12:45:00,"09/02/2021","12:45:00",14.5268329,8.259658171,2.879667,NA
"Alegria",4,2021-09-02 13:00:00,"09/02/2021","13:00:00",14.72071698,8.284926313,2.834064,NA
"Alegria",4,2021-09-02 13:15:00,"09/02/2021","13:15:00",14.96678104,8.263132648,2.802084,NA
"Alegria",4,2021-09-02 13:30:00,"09/02/2021","13:30:00",15.20610303,8.276515388,2.785189,NA
"Alegria",4,2021-09-02 13:45:00,"09/02/2021","13:45:00",15.37349104,8.308013116,2.784492,NA
"Alegria",4,2021-09-02 14:00:00,"09/02/2021","14:00:00",15.54234951,8.30396858,2.800483,NA
"Alegria",4,2021-09-02 14:15:00,"09/02/2021","14:15:00",15.63895462,8.31272148,2.833576,NA
"Alegria",4,2021-09-02 14:30:00,"09/02/2021","14:30:00",15.76427221,8.285305677,2.883902,NA
"Alegria",4,2021-09-02 14:45:00,"09/02/2021","14:45:00",15.86037487,8.289394135,2.951243,NA
"Alegria",4,2021-09-02 15:00:00,"09/02/2021","15:00:00",15.96991179,8.288156025,3.035036,NA
"Alegria",4,2021-09-02 15:15:00,"09/02/2021","15:15:00",16.138393,8.26266923,3.134376,NA
"Alegria",4,2021-09-02 15:30:00,"09/02/2021","15:30:00",16.29375582,8.269909372,3.248025,NA
"Alegria",4,2021-09-02 15:45:00,"09/02/2021","15:45:00",16.46485782,8.268270105,3.374436,NA
"Alegria",4,2021-09-02 16:00:00,"09/02/2021","16:00:00",16.65090838,8.265926522,3.511773,NA
"Alegria",4,2021-09-02 16:15:00,"09/02/2021","16:15:00",16.75977435,8.266804299,3.657941,NA
"Alegria",4,2021-09-02 16:30:00,"09/02/2021","16:30:00",16.86298535,8.264799486,3.810617,NA
"Alegria",4,2021-09-02 16:45:00,"09/02/2021","16:45:00",16.93189225,8.26773231,3.96729,NA
"Alegria",4,2021-09-02 17:00:00,"09/02/2021","17:00:00",16.92847661,8.271606507,4.125302,NA
"Alegria",4,2021-09-02 17:15:00,"09/02/2021","17:15:00",16.98226328,8.26833401,4.281892,NA
"Alegria",4,2021-09-02 17:30:00,"09/02/2021","17:30:00",16.9805155,8.273290971,4.43424,NA
"Alegria",4,2021-09-02 17:45:00,"09/02/2021","17:45:00",16.9418609,8.272406673,4.579516,NA
"Alegria",4,2021-09-02 18:00:00,"09/02/2021","18:00:00",16.92555874,8.27042838,4.714929,NA
"Alegria",4,2021-09-02 18:15:00,"09/02/2021","18:15:00",16.94820532,8.269346802,4.837772,NA
"Alegria",4,2021-09-02 18:30:00,"09/02/2021","18:30:00",16.93127452,8.26563069,4.945473,NA
"Alegria",4,2021-09-02 18:45:00,"09/02/2021","18:45:00",16.91236837,8.263781312,5.035634,NA
"Alegria",4,2021-09-02 19:00:00,"09/02/2021","19:00:00",16.87698981,8.259107062,5.106076,NA
"Alegria",4,2021-09-02 19:15:00,"09/02/2021","19:15:00",16.8505188,8.252174497,5.15488,NA
"Alegria",4,2021-09-02 19:30:00,"09/02/2021","19:30:00",16.80723171,8.245591338,5.180416,NA
"Alegria",4,2021-09-02 19:45:00,"09/02/2021","19:45:00",16.76752043,8.241747799,5.181326,NA
"Alegria",4,2021-09-02 20:00:00,"09/02/2021","20:00:00",16.72014091,8.230242455,5.156261,NA
"Alegria",4,2021-09-02 20:15:00,"09/02/2021","20:15:00",16.68794497,8.220316794,5.104468,NA
"Alegria",4,2021-09-02 20:30:00,"09/02/2021","20:30:00",16.64929874,8.217893708,5.025852,NA
"Alegria",4,2021-09-02 20:45:00,"09/02/2021","20:45:00",16.61114136,8.209747168,4.920567,NA
"Alegria",4,2021-09-02 21:00:00,"09/02/2021","21:00:00",16.57255204,8.199666741,4.789215,NA
"Alegria",4,2021-09-02 21:15:00,"09/02/2021","21:15:00",16.55462535,8.19549332,4.632801,NA
"Alegria",4,2021-09-02 21:30:00,"09/02/2021","21:30:00",16.53093252,8.184189827,4.452716,NA
"Alegria",4,2021-09-02 21:45:00,"09/02/2021","21:45:00",16.50447746,8.186465075,4.250727,NA
"Alegria",4,2021-09-02 22:00:00,"09/02/2021","22:00:00",16.46344349,8.184359433,4.028945,NA
"Alegria",4,2021-09-02 22:15:00,"09/02/2021","22:15:00",16.38459747,8.182147647,3.789528,NA
"Alegria",4,2021-09-02 22:30:00,"09/02/2021","22:30:00",16.23906874,8.171356981,3.535723,NA
"Alegria",4,2021-09-02 22:45:00,"09/02/2021","22:45:00",16.02992309,8.155208052,3.270233,NA
"Alegria",4,2021-09-02 23:00:00,"09/02/2021","23:00:00",15.77810607,8.147704337,2.996219,NA
"Alegria",4,2021-09-02 23:15:00,"09/02/2021","23:15:00",15.61781384,8.146938955,2.716996,NA
"Alegria",4,2021-09-02 23:30:00,"09/02/2021","23:30:00",15.50145034,8.147080714,2.435982,NA
"Alegria",4,2021-09-02 23:45:00,"09/02/2021","23:45:00",15.42905829,8.137037549,2.156654,NA
"Alegria",4,2021-09-03 00:00:00,"09/03/2021","00:00:00",15.30761434,8.128118831,1.882489,NA
"Alegria",4,2021-09-03 00:15:00,"09/03/2021","00:15:00",15.20255986,8.107991381,1.616913,NA
"Alegria",4,2021-09-03 00:30:00,"09/03/2021","00:30:00",15.0950757,8.086662573,1.362982,NA
"Alegria",4,2021-09-03 00:45:00,"09/03/2021","00:45:00",15.00309447,8.076072071,1.124434,NA
"Alegria",4,2021-09-03 01:00:00,"09/03/2021","01:00:00",14.94761857,8.068144038,0.90396,NA
"Alegria",4,2021-09-03 05:00:00,"09/03/2021","05:00:00",14.2561561,7.996433678,0.963151,NA
"Alegria",4,2021-09-03 05:15:00,"09/03/2021","05:15:00",14.21339584,7.994738175,1.167862,NA
"Alegria",4,2021-09-03 05:30:00,"09/03/2021","05:30:00",14.16759553,8.006118301,1.383472,NA
"Alegria",4,2021-09-03 05:45:00,"09/03/2021","05:45:00",14.15540329,8.022132084,1.607251,NA
"Alegria",4,2021-09-03 06:00:00,"09/03/2021","06:00:00",14.13459303,8.024492222,1.835418,NA
"Alegria",4,2021-09-03 06:15:00,"09/03/2021","06:15:00",14.11705576,8.027312359,2.065171,NA
"Alegria",4,2021-09-03 06:30:00,"09/03/2021","06:30:00",14.1511044,8.037806282,2.29272,NA
"Alegria",4,2021-09-03 06:45:00,"09/03/2021","06:45:00",14.16935842,8.037174485,2.515371,NA
"Alegria",4,2021-09-03 07:00:00,"09/03/2021","07:00:00",14.1736315,8.049019297,2.729558,NA
"Alegria",4,2021-09-03 07:15:00,"09/03/2021","07:15:00",14.17913026,8.042621244,2.932862,NA
"Alegria",4,2021-09-03 07:30:00,"09/03/2021","07:30:00",14.16930989,8.054011089,3.12216,NA
"Alegria",4,2021-09-03 07:45:00,"09/03/2021","07:45:00",14.15001593,8.064191438,3.295467,NA
"Alegria",4,2021-09-03 08:00:00,"09/03/2021","08:00:00",14.13235986,8.049605281,3.450294,NA
"Alegria",4,2021-09-03 08:15:00,"09/03/2021","08:15:00",14.12619626,8.060452105,3.585218,NA
"Alegria",4,2021-09-03 08:30:00,"09/03/2021","08:30:00",14.09847067,8.075983083,3.698647,NA
"Alegria",4,2021-09-03 08:45:00,"09/03/2021","08:45:00",14.10121204,8.080393005,3.789471,NA
"Alegria",4,2021-09-03 09:00:00,"09/03/2021","09:00:00",14.09774723,8.096602551,3.857275,NA
"Alegria",4,2021-09-03 09:15:00,"09/03/2021","09:15:00",14.12131571,8.114884357,3.901698,NA
"Alegria",4,2021-09-03 09:30:00,"09/03/2021","09:30:00",14.15118991,8.122338869,3.923042,NA
"Alegria",4,2021-09-03 09:45:00,"09/03/2021","09:45:00",14.16644726,8.138217887,3.921787,NA
"Alegria",4,2021-09-03 10:00:00,"09/03/2021","10:00:00",14.12763217,8.16024933,3.89859,NA
"Alegria",4,2021-09-03 10:15:00,"09/03/2021","10:15:00",14.13586712,8.183717938,3.854772,NA
"Alegria",4,2021-09-03 10:30:00,"09/03/2021","10:30:00",14.14262014,8.202667148,3.792237,NA
"Alegria",4,2021-09-03 10:45:00,"09/03/2021","10:45:00",14.15133859,8.217202239,3.712997,NA
"Alegria",4,2021-09-03 11:00:00,"09/03/2021","11:00:00",14.1766983,8.228751074,3.619669,NA
"Alegria",4,2021-09-03 11:15:00,"09/03/2021","11:15:00",14.23394697,8.234197635,3.514747,NA
"Alegria",4,2021-09-03 11:30:00,"09/03/2021","11:30:00",14.30012067,8.227508789,3.401365,NA
"Alegria",4,2021-09-03 11:45:00,"09/03/2021","11:45:00",14.3765173,8.234456628,3.282465,NA
"Alegria",4,2021-09-03 12:00:00,"09/03/2021","12:00:00",14.42402403,8.24506309,3.161061,NA
"Alegria",4,2021-09-03 12:15:00,"09/03/2021","12:15:00",14.44384268,8.249266007,3.040611,NA
"Alegria",4,2021-09-03 12:30:00,"09/03/2021","12:30:00",14.46326236,8.265696822,2.924023,NA
"Alegria",4,2021-09-03 12:45:00,"09/03/2021","12:45:00",14.61424275,8.273904504,2.814648,NA
"Alegria",4,2021-09-03 13:00:00,"09/03/2021","13:00:00",14.83529004,8.245553515,2.715204,NA
"Alegria",4,2021-09-03 13:15:00,"09/03/2021","13:15:00",15.06736686,8.246865361,2.628675,NA
"Alegria",4,2021-09-03 13:30:00,"09/03/2021","13:30:00",15.22707987,8.24880017,2.557465,NA
"Alegria",4,2021-09-03 13:45:00,"09/03/2021","13:45:00",15.38932921,8.25342523,2.50375,NA
"Alegria",4,2021-09-03 14:00:00,"09/03/2021","14:00:00",15.53737139,8.269475948,2.469543,NA
"Alegria",4,2021-09-03 14:15:00,"09/03/2021","14:15:00",15.72905643,8.29188808,2.45629,NA
"Alegria",4,2021-09-03 14:30:00,"09/03/2021","14:30:00",15.85376273,8.275344916,2.464914,NA
"Alegria",4,2021-09-03 14:45:00,"09/03/2021","14:45:00",15.94029323,8.288857372,2.495744,NA
"Alegria",4,2021-09-03 15:00:00,"09/03/2021","15:00:00",16.05377289,8.285667317,2.549017,NA
"Alegria",4,2021-09-03 15:15:00,"09/03/2021","15:15:00",16.18793305,8.298746115,2.624538,NA
"Alegria",4,2021-09-03 15:30:00,"09/03/2021","15:30:00",16.13008328,8.332143515,2.721683,NA
"Alegria",4,2021-09-03 15:45:00,"09/03/2021","15:45:00",16.12092206,8.32249673,2.839397,NA
"Alegria",4,2021-09-03 16:00:00,"09/03/2021","16:00:00",16.17295119,8.30892302,2.976214,NA
"Alegria",4,2021-09-03 16:15:00,"09/03/2021","16:15:00",16.2823714,8.296266412,3.130279,NA
"Alegria",4,2021-09-03 16:30:00,"09/03/2021","16:30:00",16.46659707,8.292009331,3.29937,NA
"Alegria",4,2021-09-03 16:45:00,"09/03/2021","16:45:00",16.61481121,8.282303048,3.480939,NA
"Alegria",4,2021-09-03 17:00:00,"09/03/2021","17:00:00",16.69835223,8.273569352,3.67215,NA
"Alegria",4,2021-09-03 17:15:00,"09/03/2021","17:15:00",16.76875722,8.273042033,3.869924,NA
"Alegria",4,2021-09-03 17:30:00,"09/03/2021","17:30:00",16.85828093,8.269802169,4.070991,NA
"Alegria",4,2021-09-03 17:45:00,"09/03/2021","17:45:00",16.9537832,8.262168572,4.272167,NA
"Alegria",4,2021-09-03 18:00:00,"09/03/2021","18:00:00",17.0459819,8.258532454,4.46951,NA
